"","topic","term","beta"
"83",2,"stakeholders",0.00444092845969902
"84",2,"committed",0.00440022023151448
"85",2,"related",0.00438665082211963
"86",2,"environment",0.00427131084226342
"87",2,"financing",0.00423399496642758
"88",2,"sdgs",0.00411526263422266
"89",2,"asia",0.00398296089262289
"90",2,"companies",0.00397956854027418
"91",2,"industry",0.00390493678860251
"92",2,"continue",0.00384387444632569
"93",2,"framework",0.00372514211412077
"94",2,"carbon",0.00368782623828493
"95",2,"key",0.00366747212419266
"96",2,"best",0.00362676389600812
"97",2,"drive",0.00361658683896198
"98",2,"support",0.00359962507721842
"99",2,"commitment",0.00344018451682895
"100",2,"banking",0.0033994762886444
"101",3,"group",0.0303845627936398
"102",3,"board",0.0227420362588109
"103",3,"sustainability",0.0186864228366285
"104",3,"corporate",0.0171486209945975
"105",3,"business",0.0170517820876687
"106",3,"performance",0.014626935858169
"107",3,"company",0.0145610854014573
"108",3,"governance",0.0141659826611874
"109",3,"management",0.0141272470984158
"110",3,"committee",0.012047147377583
"111",3,"annual",0.0104628628602262
"112",3,"key",0.0102575643775369
"113",3,"manager",0.00913035950088452
"114",3,"stakeholders",0.00881272788615773
"115",3,"issues",0.00868102697273442
"116",3,"financial",0.00793343061124331
"117",3,"directors",0.00772813212855403
"118",3,"executive",0.00711223668048622
"119",3,"also",0.0064885941198641
"120",3,"review",0.00648084700730979
"121",3,"independent",0.00598503180383381
"122",3,"year",0.005915307790845
"123",3,"engagement",0.0048578269271814
"124",3,"internal",0.00480747069557837
"125",3,"well",0.004699011119818
"126",3,"director",0.00465640200076929
"127",3,"meetings",0.00438137950509121
"128",3,"feedback",0.00435039105487396
"129",3,"shareholders",0.00428454059816231
"130",3,"matters",0.00412185123452175
"131",3,"senior",0.00401339165876138
"132",3,"strategic",0.00398627676482129
"133",3,"strategy",0.00394754120204973
"134",3,"risk",0.00390880563927817
"135",3,"practices",0.00388169074533808
"136",3,"including",0.00369963360031174
"137",3,"mapletree",0.0036415302561544
"138",3,"results",0.00362216247476862
"139",3,"relevant",0.00361054180593716
"140",3,"ceo",0.00359504758082853
"141",3,"sgx",0.00357180624316559
"142",3,"share",0.00352145001156257
"143",3,"term",0.00350208223017679
"144",3,"member",0.00333551931025907
"145",3,"based",0.00326966885354742
"146",3,"information",0.00323093329077586
"147",3,"remuneration",0.00316120927778705
"148",3,"chairman",0.00316120927778705
"149",3,"investors",0.00307986459596677
"150",3,"framework",0.003060496814581
"151",4,"gri",0.0411465498154119
"152",4,"sustainability",0.039565641073369
"153",4,"management",0.0395613913186861
"154",4,"approach",0.0346911724520702
"155",4,"page",0.0215041836709976
"156",4,"material",0.0203142523597825
"157",4,"assurance",0.013948119844782
"158",4,"environmental",0.0119294863703993
"159",4,"information",0.011844491276741
"160",4,"engagement",0.0109137950011836
"161",4,"capital",0.0107395550591842
"162",4,"social",0.0104420722313804
"163",4,"governance",0.0102465835159665
"164",4,"standards",0.00905240245006857
"165",4,"stakeholder",0.00889091177211796
"166",4,"economic",0.00872092158480151
"167",4,"disclosure",0.00852543286938761
"168",4,"limited",0.00807920862768197
"169",4,"topic",0.00798571402465793
"170",4,"disclosures",0.00794321647782882
"171",4,"content",0.00779022530924402
"172",4,"index",0.00759473659383012
"173",4,"data",0.00747999321739152
"174",4,"annual",0.00736524984095293
"175",4,"health",0.00729300401134344
"176",4,"evaluation",0.00727175523792889
"177",4,"human",0.00718251038958776
"178",4,"materiality",0.00694877388202766
"179",4,"topics",0.00691052608988146
"180",4,"statement",0.00635805798110304
"181",4,"pages",0.00631981018895684
"182",4,"components",0.00609032343607965
"183",4,"significant",0.00589483472066575
"184",4,"environment",0.0058395879097879
"185",4,"boundary",0.00574609330676386
"186",4,"compliance",0.00555060459134996
"187",4,"impacts",0.00535936563061897
"188",4,"performance",0.00515112765115634
"189",4,"cycle",0.00512987887774178
"190",4,"explanation",0.00512137936837596
"191",4,"safety",0.0051001305949614
"192",4,"number",0.00505338329344938
"193",4,"assessment",0.00499813648257154
"194",4,"standard",0.00477289948437726
"195",4,"chain",0.00473465169223106
"196",4,"uol",0.00465390635325576
"197",4,"external",0.00456466150491463
"198",4,"operations",0.00449666542998805
"199",4,"services",0.00436917278950073
"200",4,"accordance",0.00433517475203744
"201",5,"employees",0.0520571729761573
"202",5,"employee",0.0236000965195014
"203",5,"work",0.0222430718724289
"204",5,"training",0.0209938902436668
"205",5,"total",0.0138627706578918
"206",5,"staff",0.0122855665151023
"207",5,"development",0.0121777234967919
"208",5,"hours",0.0121507627422143
"209",5,"rate",0.0115576261415071
"210",5,"group",0.0115486392233146
"211",5,"number",0.0113374466457901
"212",5,"years",0.0104747024993069
"213",5,"people",0.0101691472807608
"214",5,"per",0.00999390237600637
"215",5,"employment",0.00969733407565278
"216",5,"new",0.00950860879360958
"217",5,"human",0.00844365898779442
"218",5,"female",0.00834929634677282
"219",5,"workplace",0.0079628588644939
"220",5,"talent",0.0078280550916059
"221",5,"learning",0.00766629056414031
"222",5,"gender",0.00754047370944484
"223",5,"management",0.00740566993655685
"224",5,"health",0.00725738578638006
"225",5,"performance",0.00714055584987713
"226",5,"workforce",0.00705967358614433
"227",5,"male",0.00692486981325633
"228",5,"programmes",0.00653843233097741
"229",5,"age",0.00653393887188115
"230",5,"workers",0.00626433132610515
"231",5,"time",0.00617895560327609
"232",5,"average",0.00615648830779476
"233",5,"diversity",0.00580599849828597
"234",5,"skills",0.00570264893907184
"235",5,"labour",0.00553639095250998
"236",5,"based",0.00542854793419958
"237",5,"leadership",0.004929773974514
"238",5,"related",0.0048488917107812
"239",5,"career",0.00475003561066334
"240",5,"year",0.00472756831518201
"241",5,"turnover",0.00467814026512307
"242",5,"benefits",0.00465117951054547
"243",5,"senior",0.00454782995133134
"244",5,"old",0.00444897385121348
"245",5,"well",0.00437258504657695
"246",5,"fair",0.00436809158748068
"247",5,"injury",0.00423778127368895
"248",5,"opportunities",0.00420632706001509
"249",5,"leave",0.00420183360091882
"250",5,"rights",0.00414341863266736
"251",6,"safety",0.0335340816248428
"252",6,"management",0.0222005163302702
"253",6,"risk",0.0220003883185631
"254",6,"health",0.0161650768193128
"255",6,"business",0.0129454735432524
"256",6,"compliance",0.0119799436622092
"257",6,"risks",0.0106211797932502
"258",6,"policy",0.0104666950122833
"259",6,"conduct",0.0104421178880386
"260",6,"ensure",0.00967671601870249
"261",6,"system",0.00899908959309762
"262",6,"data",0.00891131414936642
"263",6,"security",0.00834252927398824
"264",6,"capitaland",0.00829688604324801
"265",6,"standards",0.00785098678909352
"266",6,"policies",0.00733486717995406
"267",6,"group",0.0070750518665097
"268",6,"regulations",0.00640444747640333
"269",6,"code",0.00639391442315559
"270",6,"practices",0.00604983468372928
"271",6,"operations",0.00604983468372928
"272",6,"framework",0.00541434047111538
"273",6,"requirements",0.00528092179664396
"274",6,"employees",0.00514399210442328
"275",6,"place",0.00489119882647743
"276",6,"laws",0.00487013271998194
"277",6,"corruption",0.00479640134724773
"278",6,"procedures",0.00478937931174924
"279",6,"also",0.00474022506325976
"280",6,"systems",0.00466298267277631
"281",6,"anti",0.00464893860177931
"282",6,"training",0.00463840554853157
"283",6,"information",0.0043996563415827
"284",6,"processes",0.00439614532383346
"285",6,"including",0.00434348005759474
"286",6,"well",0.00433294700434699
"287",6,"measures",0.00430134784460376
"288",6,"contractors",0.00429432580910526
"289",6,"assessment",0.00423814952511729
"290",6,"relevant",0.00422059443637105
"291",6,"internal",0.00403099947791166
"292",6,"protection",0.00397833421167294
"293",6,"suppliers",0.00393971301643121
"294",6,"regulatory",0.00372905195147633
"295",6,"iso",0.00355701208176318
"296",6,"incidents",0.0035078578332737
"297",6,"required",0.00346572562028273
"298",6,"conducted",0.00345870358478423
"299",6,"environmental",0.00343061544279025
"300",6,"environment",0.0034200823895425
"301",7,"limited",0.0144405018282725
"302",7,"food",0.0125008711281097
"303",7,"international",0.0124277694685558
"304",7,"supply",0.0114482072305339
"305",7,"suppliers",0.011224028807902
"306",7,"operations",0.00983997072034863
"307",7,"sustainability",0.00981073005652707
"308",7,"products",0.00964990640550855
"309",7,"oil",0.00930876532759047
"310",7,"chain",0.00885553503835644
"311",7,"palm",0.00849002674058706
"312",7,"production",0.00693539811407465
"313",7,"company",0.0069061574502531
"314",7,"quality",0.00673558691129406
"315",7,"process",0.00639444583337598
"316",7,"also",0.00603868442354711
"317",7,"land",0.00585836699664756
"318",7,"sustainable",0.00573165745342084
"319",7,"areas",0.00563906201798593
"320",7,"local",0.00527355372021656
"321",7,"product",0.00523943961242475
"322",7,"use",0.00510298318125751
"323",7,"resources",0.00510298318125751
"324",7,"beverage",0.00504450185361441
"325",7,"packaging",0.00496165330612002
"326",7,"new",0.00473260143951788
"327",7,"conservation",0.0047179811076071
"328",7,"mills",0.00463513256011271
"329",7,"supplier",0.00459127156438039
"330",7,"area",0.00449380268497522
"331",7,"can",0.00438171347365928
"332",7,"sugar",0.00428911803822437
"333",7,"will",0.0041916491588192
"334",7,"used",0.0041575350510274
"335",7,"procurement",0.0040405723957412
"336",7,"materials",0.00382126741707957
"337",7,"including",0.00381152052913905
"338",7,"certification",0.00371405164973388
"339",7,"plantations",0.00334854335196451
"340",7,"high",0.00321208692079728
"341",7,"working",0.00316335248109469
"342",7,"reduce",0.00311461804139211
"343",7,"within",0.00310487115345159
"344",7,"biodiversity",0.00310487115345159
"345",7,"public",0.00293430061449255
"346",7,"certified",0.00292455372655203
"347",7,"total",0.00275398318759299
"348",7,"consumer",0.00273448941171196
"349",7,"one",0.0026126533124555
"350",7,"sourcing",0.00257366576069343
"351",8,"also",0.0121613828614097
"352",8,"service",0.0111187684863965
"353",8,"customers",0.0109024584500867
"354",8,"customer",0.010071827910657
"355",8,"services",0.00860524586447657
"356",8,"covid",0.0081336899853212
"357",8,"digital",0.00777028912432073
"358",8,"new",0.00727277604080819
"359",8,"connecting",0.00658058392461682
"360",8,"first",0.0054990337430678
"361",8,"well",0.00534761671765094
"362",8,"will",0.00530002850966278
"363",8,"programme",0.00498854205737667
"364",8,"can",0.00485875603559079
"365",8,"team",0.004841451232686
"366",8,"experience",0.00461216259419761
"367",8,"technology",0.00449968137531651
"368",8,"pandemic",0.00439585255788781
"369",8,"across",0.00422280452883997
"370",8,"online",0.00393727528091103
"371",8,"satisfaction",0.0038637298685657
"372",8,"flight",0.00380316305839895
"373",8,"quality",0.00374259624823221
"374",8,"provide",0.00366905083588687
"375",8,"crew",0.00347869800393425
"376",8,"better",0.0034181311937675
"377",8,"improve",0.00337054298577934
"378",8,"one",0.00336621678505315
"379",8,"mobile",0.00326671416835064
"380",8,"fleet",0.00323210456254107
"381",8,"aircraft",0.00317153775237433
"382",8,"access",0.00316721155164813
"383",8,"members",0.00315423294946954
"384",8,"safe",0.00303309932913605
"385",8,"staff",0.00301579452623127
"386",8,"transport",0.00301146832550507
"387",8,"time",0.00296820631824311
"388",8,"engineering",0.00293359671243354
"389",8,"measures",0.0028687037015406
"390",8,"introduction",0.00273459147902853
"391",8,"bus",0.00269565567249276
"392",8,"air",0.00263941506305221
"393",8,"safety",0.00259615305579025
"394",8,"cabin",0.00258317445361166
"395",8,"centre",0.00257019585143308
"396",8,"excellence",0.00252260764344492
"397",8,"initiatives",0.00248367183690915
"398",8,"tenants",0.00247501943545676
"399",8,"launched",0.00246204083327817
"400",8,"smart",0.00244040982964719
"401",8,"guests",0.00244040982964719
"402",9,"community",0.0229729298790986
"403",9,"support",0.0121708774891445
"404",9,"communities",0.0101041170916645
"405",9,"social",0.0100798972432565
"406",9,"project",0.00837643457189601
"407",9,"children",0.00817460250182961
"408",9,"public",0.00759332614003836
"409",9,"development",0.00746819025659719
"410",9,"also",0.00745204369099187
"411",9,"activities",0.0073995673527746
"412",9,"programme",0.00708874596487234
"413",9,"education",0.00684654748079265
"414",9,"people",0.00651554288588374
"415",9,"year",0.00638637036104124
"416",9,"students",0.00545794283873577
"417",9,"national",0.00508253518841225
"418",9,"award",0.00497758251197772
"419",9,"million",0.00462639471006218
"420",9,"foundation",0.00447300233681171
"421",9,"art",0.00443263592279843
"422",9,"school",0.00442456263999577
"423",9,"help",0.0044003427915878
"424",9,"society",0.00425906034254132
"425",9,"local",0.00411777789349483
"426",9,"projects",0.00406933819667889
"427",9,"programmes",0.00387154276801381
"428",9,"various",0.00378677329858592
"429",9,"good",0.003726223677566
"430",9,"event",0.00365356413234209
"431",9,"care",0.00361723435973014
"432",9,"promote",0.00352035496609827
"433",9,"life",0.00347191526928233
"434",9,"health",0.00345173206227569
"435",9,"well",0.00342751221386772
"436",9,"organised",0.00339925572405842
"437",9,"company",0.0033952190826571
"438",9,"since",0.00337503587565045
"439",9,"culture",0.00323375342660397
"440",9,"supporting",0.00319742365399202
"441",9,"sharing",0.00312880075016944
"442",9,"together",0.00310458090176147
"443",9,"young",0.00304403128074155
"444",9,"volunteers",0.00300770150812959
"445",9,"centre",0.002951188528511
"446",9,"create",0.00294311524570834
"447",9,"awareness",0.00288660226608975
"448",9,"knowledge",0.00287852898328709
"449",9,"arts",0.00273724653424061
"450",9,"supported",0.00271302668583264
"451",9,"awards",0.002692843478826
