"","topic","term","beta"
"514",11,"experience",0.00613538680832097
"515",11,"online",0.00613538680832097
"516",11,"provide",0.00601591013692027
"517",11,"staff",0.00578215143200583
"518",11,"can",0.00574059432890993
"519",11,"regular",0.00554839272709138
"520",11,"various",0.00484192197446108
"521",11,"programme",0.00484192197446108
"522",11,"satisfaction",0.00467569356207748
"523",11,"initiatives",0.0045821900801117
"524",11,"survey",0.00451465978758087
"525",11,"pandemic",0.00450427051180689
"526",11,"sessions",0.00449388123603292
"527",11,"services",0.00440557239195413
"528",11,"activities",0.0043744045646322
"529",11,"industry",0.00435882065097124
"530",11,"employees",0.00428090108266643
"531",11,"conducted",0.00423414934168354
"532",11,"meetings",0.00419778687647463
"533",11,"via",0.00417700832492668
"534",11,"across",0.00413025658394379
"535",11,"access",0.00411467267028283
"536",11,"year",0.00383935686227249
"537",11,"media",0.00381857831072454
"538",11,"mobile",0.00381857831072454
"539",11,"business",0.00373026946664575
"540",11,"platform",0.00369910163932382
"541",11,"improve",0.00368351772566286
"542",11,"needs",0.00365234989834094
"543",11,"programmes",0.00362118207101901
"544",11,"day",0.0035432625027142
"545",11,"work",0.00353287322694022
"546",11,"health",0.00352767858905324
"547",11,"communication",0.00346534293440938
"548",11,"safe",0.00344975902074842
"549",11,"engage",0.00344456438286143
"550",11,"rws",0.00335106090089566
"551",11,"areas",0.00331989307357373
"552",12,"safety",0.035676349192727
"553",12,"management",0.0254994146440988
"554",12,"risk",0.0230786481921975
"555",12,"health",0.0156098955103283
"556",12,"business",0.015306287677732
"557",12,"compliance",0.0130676859253886
"558",12,"policy",0.011687282313184
"559",12,"conduct",0.0112338946165069
"560",12,"risks",0.0109181424706067
"561",12,"group",0.0103797445808026
"562",12,"ensure",0.0102663976566333
"563",12,"security",0.00944868056084058
"564",12,"data",0.00911673599720195
"565",12,"system",0.00834354805019002
"566",12,"standards",0.00829092269253999
"567",12,"policies",0.00816138335063223
"568",12,"employees",0.00712506861537017
"569",12,"regulations",0.00712102051093555
"570",12,"code",0.00696314443798547
"571",12,"practices",0.00681336457390462
"572",12,"also",0.00605636904463116
"573",12,"training",0.00578109794307717
"574",12,"framework",0.00559083703465015
"575",12,"corruption",0.00542486475283084
"576",12,"laws",0.00542486475283084
"577",12,"anti",0.00522245953109997
"578",12,"operations",0.00516578606901532
"579",12,"requirements",0.00469215785016508
"580",12,"place",0.00466786922355738
"581",12,"measures",0.00465977301468814
"582",12,"well",0.004534281777215
"583",12,"procedures",0.00443712727078418
"584",12,"processes",0.00441688674861109
"585",12,"systems",0.00428734740670333
"586",12,"including",0.00423877015348793
"587",12,"protection",0.00421852963131484
"588",12,"relevant",0.00420638531801099
"589",12,"regulatory",0.00408494218497246
"590",12,"incidents",0.00392301800758777
"591",12,"internal",0.00380967108341848
"592",12,"information",0.00368013174151072
"593",12,"governance",0.0036760836370761
"594",12,"zero",0.00348177462421446
"595",12,"assessment",0.00342914926656444
"596",12,"comply",0.00338866822221826
"597",12,"culture",0.00338866822221826
"598",12,"key",0.00331580234239515
"599",12,"fraud",0.00326722508917974
"600",12,"required",0.00325912888031051
"601",12,"conducted",0.00324293646257204
